Region,Year,Scenario,SSP,WACC,Tech,Bound
R12_LAM,2050,Baseline,SSP4,0.06562563874893922,hydro,mean
R12_LAM,2055,Baseline,SSP4,0.06520202545052241,hydro,mean
R12_LAM,2060,Baseline,SSP4,0.06536026990233386,hydro,mean
R12_LAM,2065,Baseline,SSP4,0.06589568168124627,hydro,mean
R12_LAM,2070,Baseline,SSP4,0.06644189791153023,hydro,mean
R12_LAM,2075,Baseline,SSP4,0.06719326975494455,hydro,mean
R12_LAM,2080,Baseline,SSP4,0.06795387602180757,hydro,mean
R12_LAM,2085,Baseline,SSP4,0.0687495892013942,hydro,mean
R12_LAM,2090,Baseline,SSP4,0.06955503684433592,hydro,mean
R12_LAM,2095,Baseline,SSP4,0.07042628754512961,hydro,mean
R12_LAM,2100,Baseline,SSP4,0.07130848880808484,hydro,mean
R12_MEA,2025,Baseline,SSP4,0.06035586926077387,hydro,mean
R12_MEA,2030,Baseline,SSP4,0.056509867211427235,hydro,mean
R12_MEA,2035,Baseline,SSP4,0.052052198942010325,hydro,mean
R12_MEA,2040,Baseline,SSP4,0.049998902011834066,hydro,mean
R12_MEA,2045,Baseline,SSP4,0.04865999923354655,hydro,mean
R12_MEA,2050,Baseline,SSP4,0.046683591436972406,hydro,mean
R12_MEA,2055,Baseline,SSP4,0.04553982297287038,hydro,mean
R12_MEA,2060,Baseline,SSP4,0.04357343531953065,hydro,mean
R12_MEA,2065,Baseline,SSP4,0.04269711555538855,hydro,mean
R12_MEA,2070,Baseline,SSP4,0.042023429492120734,hydro,mean
R12_MEA,2075,Baseline,SSP4,0.042023733819870186,hydro,mean
R12_MEA,2080,Baseline,SSP4,0.04205436688880896,hydro,mean
R12_MEA,2085,Baseline,SSP4,0.04227212969689228,hydro,mean
R12_MEA,2090,Baseline,SSP4,0.04250228701764519,hydro,mean
R12_MEA,2095,Baseline,SSP4,0.04296050007620925,hydro,mean
R12_MEA,2100,Baseline,SSP4,0.043424577028019426,hydro,mean
R12_NAM,2025,Baseline,SSP4,,hydro,mean
R12_NAM,2030,Baseline,SSP4,,hydro,mean
R12_NAM,2035,Baseline,SSP4,,hydro,mean
R12_NAM,2040,Baseline,SSP4,,hydro,mean
R12_NAM,2045,Baseline,SSP4,,hydro,mean
R12_NAM,2050,Baseline,SSP4,,hydro,mean
R12_NAM,2055,Baseline,SSP4,,hydro,mean
R12_NAM,2060,Baseline,SSP4,,hydro,mean
R12_NAM,2065,Baseline,SSP4,,hydro,mean
R12_NAM,2070,Baseline,SSP4,,hydro,mean
R12_NAM,2075,Baseline,SSP4,,hydro,mean
R12_NAM,2080,Baseline,SSP4,,hydro,mean
R12_NAM,2085,Baseline,SSP4,,hydro,mean
R12_NAM,2090,Baseline,SSP4,,hydro,mean
R12_NAM,2095,Baseline,SSP4,,hydro,mean
R12_NAM,2100,Baseline,SSP4,,hydro,mean
R12_PAO,2025,Baseline,SSP4,,hydro,mean
R12_PAO,2030,Baseline,SSP4,,hydro,mean
R12_PAO,2035,Baseline,SSP4,,hydro,mean
R12_PAO,2040,Baseline,SSP4,,hydro,mean
R12_PAO,2045,Baseline,SSP4,,hydro,mean
R12_PAO,2050,Baseline,SSP4,,hydro,mean
R12_PAO,2055,Baseline,SSP4,,hydro,mean
R12_PAO,2060,Baseline,SSP4,,hydro,mean
R12_PAO,2065,Baseline,SSP4,,hydro,mean
R12_PAO,2070,Baseline,SSP4,,hydro,mean
R12_PAO,2075,Baseline,SSP4,,hydro,mean
R12_PAO,2080,Baseline,SSP4,,hydro,mean
R12_PAO,2085,Baseline,SSP4,,hydro,mean
R12_PAO,2090,Baseline,SSP4,,hydro,mean
R12_PAO,2095,Baseline,SSP4,,hydro,mean
R12_PAO,2100,Baseline,SSP4,,hydro,mean
R12_PAS,2025,Baseline,SSP4,0.04847891352371876,hydro,mean
R12_PAS,2030,Baseline,SSP4,0.038340251771599096,hydro,mean
R12_PAS,2035,Baseline,SSP4,0.03604269425138584,hydro,mean
R12_PAS,2040,Baseline,SSP4,0.03488050209138181,hydro,mean
R12_PAS,2045,Baseline,SSP4,0.03476423840331638,hydro,mean
R12_PAS,2050,Baseline,SSP4,0.03399911410903644,hydro,mean
R12_PAS,2055,Baseline,SSP4,0.03356060170447519,hydro,mean
R12_PAS,2060,Baseline,SSP4,0.03312854780769259,hydro,mean
